Bill.Doc.,Item,Material,MPG,Billed qty,CnTy,    Amount,CondRecNo.,Agreement,  Cond.value,SOff.,Sold-to pt,Name 1,SOrg.,DChl,BillT,Bill. Date,SaTy,POtyp,Product hierarchy,MG3*,MG4*,Created,OrdRs,Sales Doc.,Doc. Date,Purchase order no.,Pricing dt
6876113380,20,DSCRX100.CEE8,,1,ZNET,163,,,163,PL00,280040276,"Video-Top J.Krupinski,S,Podgórski,",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066037,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113381,20,DSCWX200S.CE3,,1,ZNET,20,,,20,PL00,280040276,"Video-Top J.Krupinski,S,Podgórski,",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066038,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113382,66,DSCWX60B.CE3,,1,ZNET,15,,,15,PL00,280040276,"Video-Top J.Krupinski,S,Podgórski,",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066039,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113383,20,DSCQX10W.CE7,,1,ZNET,50,,,50,PL00,280040276,"Video-Top J.Krupinski,S,Podgórski,",PL10,2,G2,21.03.2014,CR,ZZ01,SCPCDIMUXCUXCCUXCC,100,,HUPERJEK,C03,68066382,14.03.2014,SPOL SOA NOV-DEC - S,18.09.2013
6876113384,10,DSCHX300B.CE3,,1,ZNET,140,,,140,PL00,280040309,P. H. U. Inter-Market,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066040,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113385,21,DSCHX50S.CE3,,1,ZNET,140,,,140,PL00,280040309,P. H. U. Inter-Market,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066041,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113386,34,DSCWX200S.CE3,,1,ZNET,20,,,20,PL00,280040309,P. H. U. Inter-Market,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066042,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113387,30,DSCWX60B.CE3,,1,ZNET,15,,,15,PL00,280040309,P. H. U. Inter-Market,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066043,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113388,40,DSCWX60W.CE3,,1,ZNET,15,,,15,PL00,280040309,P. H. U. Inter-Market,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066044,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113389,130,DSCHX50B.CE3,,1,ZNET,140,,,140,PL00,280040436,"T.Fal I P.Łuczak P.H.""Elta""Sp.Jawna",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066045,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113390,90,DSCRX100M2.CE3,,1,ZNET,163,,,163,PL00,280040436,"T.Fal I P.Łuczak P.H.""Elta""Sp.Jawna",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066046,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113391,70,DSCWX200S.CE3,,1,ZNET,20,,,20,PL00,280040436,"T.Fal I P.Łuczak P.H.""Elta""Sp.Jawna",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066047,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113392,200,DSCWX300B.CE3,,1,ZNET,70,,,70,PL00,280040436,"T.Fal I P.Łuczak P.H.""Elta""Sp.Jawna",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066048,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113393,130,DSCWX60W.CE3,,1,ZNET,15,,,15,PL00,280040436,"T.Fal I P.Łuczak P.H.""Elta""Sp.Jawna",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066049,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113394,153,DSCHX300B.CE3,,1,ZNET,140,,,140,PL00,280040745,Salon Rtv - Zew - Zenon Reszka,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066050,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113395,51,DSCHX50B.CE3,,2,ZNET,140,,,280,PL00,280040745,Salon Rtv - Zew - Zenon Reszka,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066051,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113396,161,DSCRX100.CEE8,,1,ZNET,163,,,163,PL00,280040745,Salon Rtv - Zew - Zenon Reszka,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066052,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113397,10,DSCWX300L.CE3,,1,ZNET,70,,,70,PL00,280040745,Salon Rtv - Zew - Zenon Reszka,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066053,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113398,100,DSCWX60B.CE3,,1,ZNET,15,,,15,PL00,280040745,Salon Rtv - Zew - Zenon Reszka,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066054,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113402,12,DSCHX300B.CE3,,2,ZNET,140,,,280,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066056,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113403,11,DSCHX300B.CE3,,4,ZNET,140,,,560,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066057,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113404,154,DSCHX300B.CE3,,23,ZNET,140,,,"3.220,00",PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066059,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113405,14,DSCHX50B.CE3,,3,ZNET,140,,,420,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066060,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113406,158,DSCHX50B.CE3,,3,ZNET,140,,,420,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066061,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113407,10,DSCHX50B.CE3,,3,ZNET,140,,,420,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066063,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113408,120,DSCHX50B.CE3,,1,ZNET,140,,,140,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066064,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113409,225,DSCHX50B.CE3,,2,ZNET,140,,,280,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066065,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113410,40,DSCHX50B.CE3,,3,ZNET,140,,,420,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066066,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113411,141,DSCHX50B.CE3,,8,ZNET,140,,,"1.120,00",PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066067,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113412,20,DSCHX50S.CE3,,2,ZNET,140,,,280,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066068,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113413,21,DSCHX50S.CE3,,2,ZNET,140,,,280,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066069,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113414,20,DSCHX50S.CE3,,2,ZNET,140,,,280,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066070,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113415,20,DSCHX50S.CE3,,4,ZNET,140,,,560,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066071,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113416,10,DSCQX10B.CE7,,2,ZNET,50,,,100,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMUXCUXCCUXCC,100,,HUPERJEK,C03,68066072,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113417,10,DSCQX10B.CE7,,1,ZNET,50,,,50,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMUXCUXCCUXCC,100,,HUPERJEK,C03,68066073,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113418,20,DSCQX10W.CE7,,1,ZNET,50,,,50,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMUXCUXCCUXCC,100,,HUPERJEK,C03,68066074,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113419,20,DSCRX100.CEE8,,3,ZNET,163,,,489,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066075,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113420,40,DSCRX100.CEE8,,2,ZNET,163,,,326,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066076,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113421,41,DSCRX100M2.CE3,,2,ZNET,163,,,326,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066077,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113422,11,DSCRX100M2.CE3,,3,ZNET,163,,,489,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066078,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113423,481,DSCW730B.CE3,,2,ZNET,12,,,24,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066079,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113424,191,DSCW730B.CE3,,2,ZNET,12,,,24,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066080,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113425,30,DSCW730L.CE3,,1,ZNET,12,,,12,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066081,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113426,30,DSCW730L.CE3,,2,ZNET,12,,,24,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066082,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113427,40,DSCW730P.CE3,,1,ZNET,12,,,12,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066083,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113428,60,DSCW730P.CE3,,1,ZNET,12,,,12,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066084,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113429,70,DSCW730S.CE3,,4,ZNET,12,,,48,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066085,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113430,10,DSCWX200B.CE3,,1,ZNET,20,,,20,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066086,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113431,11,DSCWX200B.CE3,,1,ZNET,20,,,20,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066087,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113432,10,DSCWX200B.CE3,,1,ZNET,20,,,20,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066088,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113433,52,DSCWX200S.CE3,,2,ZNET,20,,,40,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066089,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113434,41,DSCWX200S.CE3,,1,ZNET,20,,,20,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066090,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113435,90,DSCWX300B.CE3,,2,ZNET,70,,,140,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066091,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113436,91,DSCWX300B.CE3,,1,ZNET,70,,,70,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066092,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113437,23,DSCWX300B.CE3,,2,ZNET,70,,,140,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066093,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113438,70,DSCWX300B.CE3,,1,ZNET,70,,,70,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066095,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113439,192,DSCWX300L.CE3,,2,ZNET,70,,,140,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066096,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113440,20,DSCWX300R.CE3,,1,ZNET,70,,,70,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066097,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113441,20,DSCWX300R.CE3,,1,ZNET,70,,,70,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066098,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113442,130,DSCWX300W.CE3,,2,ZNET,70,,,140,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066099,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113443,60,DSCWX60B.CE3,,2,ZNET,15,,,30,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066100,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113444,120,DSCWX60B.CE3,,1,ZNET,15,,,15,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066101,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113445,105,DSCWX60B.CE3,,1,ZNET,15,,,15,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066102,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113446,31,DSCWX60B.CE3,,1,ZNET,15,,,15,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066103,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113447,30,DSCWX60B.CE3,,1,ZNET,15,,,15,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066104,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113448,81,DSCWX60B.CE3,,1,ZNET,15,,,15,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066105,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113449,173,DSCWX60B.CE3,,1,ZNET,15,,,15,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066106,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113450,36,DSCWX60B.CE3,,2,ZNET,15,,,30,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066107,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113451,100,DSCWX60B.CE3,,1,ZNET,15,,,15,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066108,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113452,40,DSCWX60W.CE3,,2,ZNET,15,,,30,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066109,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113453,40,DSCWX60W.CE3,,2,ZNET,15,,,30,PL00,280040925,PHU SOL*POL,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066110,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113454,90,DSCH200B.CE3,,1,ZNET,50,,,50,PL00,280041074,"Hi-Fi Center 1, Brongiel Janusz",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066111,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113455,10,DSCHX300B.CE3,,1,ZNET,140,,,140,PL00,280041074,"Hi-Fi Center 1, Brongiel Janusz",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066112,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113456,10,DSCHX50B.CE3,,1,ZNET,140,,,140,PL00,280041074,"Hi-Fi Center 1, Brongiel Janusz",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066113,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113457,21,DSCHX50B.CE3,,1,ZNET,140,,,140,PL00,280041074,"Hi-Fi Center 1, Brongiel Janusz",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066114,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113458,10,DSCRX100M2.CE3,,1,ZNET,163,,,163,PL00,280041074,"Hi-Fi Center 1, Brongiel Janusz",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066115,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113459,51,DSCWX300B.CE3,,1,ZNET,70,,,70,PL00,280041074,"Hi-Fi Center 1, Brongiel Janusz",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066116,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113460,10,DSCWX300B.CE3,,1,ZNET,70,,,70,PL00,280041074,"Hi-Fi Center 1, Brongiel Janusz",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066117,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113461,43,DSCWX300L.CE3,,1,ZNET,70,,,70,PL00,280041074,"Hi-Fi Center 1, Brongiel Janusz",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066118,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113462,40,DSCWX300W.CE3,,1,ZNET,70,,,70,PL00,280041074,"Hi-Fi Center 1, Brongiel Janusz",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066119,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113463,41,DSCWX60B.CE3,,1,ZNET,15,,,15,PL00,280041074,"Hi-Fi Center 1, Brongiel Janusz",PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066120,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113464,57,DSCHX50B.CE3,,2,ZNET,140,,,280,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066121,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113465,10,DSCHX50S.CE3,,1,ZNET,140,,,140,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066122,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113466,90,DSCRX100.CEE8,,1,ZNET,163,,,163,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066123,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113467,10,DSCRX100M2.CE3,,1,ZNET,163,,,163,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066124,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113468,50,DSCW730S.CE3,,1,ZNET,12,,,12,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066125,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113469,20,DSCW730S.CE3,,1,ZNET,12,,,12,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066126,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113470,33,DSCWX300B.CE3,,1,ZNET,70,,,70,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066127,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113471,30,DSCWX300B.CE3,,1,ZNET,70,,,70,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066128,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113472,32,DSCWX300L.CE3,,1,ZNET,70,,,70,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066129,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113473,40,DSCWX300L.CE3,,1,ZNET,70,,,70,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066130,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113474,31,DSCWX300R.CE3,,1,ZNET,70,,,70,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066131,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113475,50,DSCWX300R.CE3,,1,ZNET,70,,,70,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066132,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113476,40,DSCWX300R.CE3,,1,ZNET,70,,,70,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066133,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
6876113477,40,DSCWX300W.CE3,,1,ZNET,70,,,70,PL00,280043051,FIRMA HANDLOWA GRYF ELECTRONICS,PL10,2,G2,21.03.2014,CR,,SCPCDIMDSCCYBRCYBS,100,,HUPERJEK,C03,68066134,14.03.2014,SPOL SOA NOV-DEC - S,14.03.2014
